taxon,EBI20_S_2019-07-14,EBI20_S_2019-07-30,EBI20_S_2019-08-13,EBI20_S_2019-09-05,EBI20_S_2019-09-13,EBI20_S_2019-09-30,EBI20_S_2019-10-11,EBI20_S_2019-10-28,EBI20_S_2019-11-14,EBI20_S_2019-11-26,EBI20_S_2019-12-13,EBI20_S_2020-01-02,EBI20_S_Wi2020,EBI20_S_2020-01-16,EBI20_S_2020-01-27,EBI20_S_2020-02-07,EBI20_S_2020-02-21,EBI20_S_2020-03-06,EBI20_S_2020-03-23,EBI20_S_2020-04-14,EBI20_S_2020-04-29,EBI20_S_2020-05-13,EBI20_S_2020-05-21,EBI20_S_Sp2020,EBI20_S_2020-06-10,EBI20_S_2020-06-23,EBI20_S_2020-07-09,EBI20_S_2020-07-23,EBI20_S_2020-08-05,EBI20_S_2020-08-19
Pontibacter,0.000208948986597415,0.000136198031938438,0.000128565000321412,2.94611554665174e-05,0.000205687252532524,0.000116292592161879,5.3236797274276e-05,0.000273991369271868,0.000768499888218198,0.000456285330426627,0.000561198720466917,0.000515862780500387,0.000478981821499441,0.000409798743283854,0.000236987245777318,0.000353882086488782,0.000570017100513015,0.000597860289490245,0.000271583330818673,0.0003382949932341,0.000322945260778298,0.000270450570650704,0.000114109659382667,0.00027421802160838,0.000240071335482543,0.000203704018061756,0.000173453015914314,4.69604827537627e-05,0.000269767190914241,0
Rhodanobacteraceae,2.98498552282021e-05,6.80990159692192e-05,0,2.94611554665174e-05,0,0,0,0,2.79454504806617e-05,2.53491850237015e-05,0,2.14942825208495e-05,0,2.2766596849103e-05,2.15442950706653e-05,0,4.222348892689e-05,3.14663310258024e-05,0,9.021199819576e-05,0.000100920393993218,7.21201521735211e-05,1.90182765637778e-05,3.65624028811173e-05,0,3.39506696769594e-05,4.33632539785785e-05,0,8.99223969714137e-06,0
Blastocatella,0.0014327930509537,0.000783138683646021,0.00147849750369624,0.00106060159679463,0.00133696714146141,0.00158933209287902,0.0021028534923339,0.00181519282142613,0.00346523585960206,0.0050444878197166,0.00527526797238902,0.00410540796148225,0.00394589786282873,0.00562334942172844,0.00536452947259566,0.00559133696652275,0.00785356894040154,0.00723725613593455,0.00452638884697788,0.0036084799278304,0.00508638785725819,0.00310116654346141,0.00232022974078089,0.00239483738871319,0.00140613210782633,0.00147685413094773,0.00169116690516456,0.000422644344783864,0.00266170295035384,0.000299697305721222
Altererythrobacter,0.000895495656846064,0.000544792127753754,0.000364267500910669,0.000648145420263383,0.000668483570730704,0.000542698763422103,0.000212947189097104,0.000445235975066785,0.000447127207690588,0.000912570660853254,0.000673438464560301,0.00156908262402201,0.00123166754099856,0.00143429560149349,0.00101258186832127,0.00115601481586335,0.00118225768995292,0.00122718691000629,0.00172002776185159,0.00142083897158322,0.00159454222509285,0.00162270342390422,0.00131226108290067,0.000859216467706258,0.00113176486727485,0.000916668081277903,0.000845583452582282,0.000680926999929559,0.000521549902434199,0.000299697305721222
Sedimenticolaceae,0.00244768812871258,0.00537982226156832,0.00385695000964238,0.00209174203812274,0.003136730601121,0.00348877776485638,0.00479131175468484,0.00390437701212412,0.00251509054325956,0.00106466577099546,0.00151523654526068,0.00105321984352162,0.00139132814816504,0.0015253619888899,0.00159427783522923,0.00134475192865737,0.000865581523001246,0.00122718691000629,0.00111650924892121,0.00092467298150654,0.00104957209752947,0.00111786235868958,0.00182575455012267,0.00164530812965028,0.00120035667741272,0.00215586752448692,0.00205975456398248,0.00286458944797953,0.00189736257609683,0.00374621632151527
Flavimaricola,8.95495656846064e-05,0.000204297047907658,0.000128565000321412,8.83834663995522e-05,0.000102843626266262,0.000155056789549172,2.6618398637138e-05,0.00010274676347695,9.78090766823161e-05,2.53491850237015e-05,2.80599360233459e-05,0.000128965695125097,0.00015966060716648,0.000182132774792824,8.61771802826612e-05,2.35921390992521e-05,8.44469778537801e-05,0.000188797986154814,0.000150879628232596,0.0003382949932341,8.07363151945745e-05,9.01501902169014e-05,0.000190182765637778,0.000201093215846145,6.85918101378695e-05,8.48766741923984e-05,0.000195134642903603,7.04407241306441e-05,7.19379175771309e-05,5.99394611442443e-05
Lentimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14663310258024e-05,0,0,0,0,0,0,0,0,0,0,0,0
Arcobacteraceae,0,3.40495079846096e-05,0,2.94611554665174e-05,7.71327196996966e-05,3.87641973872931e-05,2.6618398637138e-05,3.42489211589835e-05,0.000391236306729264,0.000101396740094806,0.000140299680116729,0.000515862780500387,0.000570216454166001,0.000364265549585648,0.000107721475353326,0.000212329251893269,0.00016889395570756,0.000629326620516048,0.000211231479525634,0.00054127198917456,0.000302761181979654,0.000486811027171267,0.000380365531275556,7.31248057622347e-05,6.85918101378695e-05,1.69753348384797e-05,4.33632539785785e-05,0,8.99223969714137e-06,8.99091917163665e-05
Exiguobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maritimimonas,0.0108653473030656,0.0104191494432905,0.00574257001435642,0.00836696815249094,0.00653057026790765,0.00360507035701826,0.0103545570698467,0.004144119460237,0.00515593561368209,0.00539937641004842,0.00527526797238902,0.00436333935173244,0.00401432383732865,0.00573718240597396,0.00512754222681834,0.00535541557553023,0.00206895095741761,0.00456261799874135,0.00426989347898247,0.00681100586377988,0.0074479250766995,0.00746443574995943,0.00810178581616934,0.0105665344326429,0.0115234241031621,0.0074351966592541,0.00726334504141191,0.00568221841320529,0.00544030501677053,0.00575418826984745
Thermodesulfovibrionia,5.96997104564043e-05,3.40495079846096e-05,0.000128565000321412,2.94611554665174e-05,0.000128554532832828,0.000193820986936465,2.6618398637138e-05,0.000205493526953901,0.000125754527162978,0,8.41798080700376e-05,4.29885650416989e-05,0,2.2766596849103e-05,8.61771802826612e-05,2.35921390992521e-05,4.222348892689e-05,0,6.03518512930384e-05,0,0,0,3.80365531275556e-05,0,6.85918101378695e-05,3.39506696769594e-05,0.000108408134946446,2.34802413768814e-05,3.59689587885655e-05,0
Symphothece PCC-7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16816269892893e-05,0.000469604827537627,0,0
Desulfonema,0,3.40495079846096e-05,0,0,2.57109065665655e-05,7.75283947745862e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.01759256465192e-05,0,0,0,0,0,0,0,0,2.34802413768814e-05,0,0
Aliikangiella,0.000238798841825617,0.000238346555892267,4.28550001071375e-05,0.000235689243732139,7.71327196996966e-05,0,0.000106473594548552,0.000239742448112884,6.98636262016544e-05,5.0698370047403e-05,0.000168359616140075,0.000150459977645946,9.12346326665602e-05,0.00022766596849103,0.000129265770423992,0.000117960695496261,0.000190005700171005,0.00012586532410321,0.000241407405172154,0.00024808299503834,0.000242208945583724,7.21201521735211e-05,0.000190182765637778,0.000146249611524469,0,5.09260045154391e-05,2.16816269892893e-05,0.000140881448261288,8.99223969714137e-06,8.99091917163665e-05
Cloacimonadales,2.98498552282021e-05,6.80990159692192e-05,2.14275000535687e-05,0,0,3.87641973872931e-05,2.6618398637138e-05,6.8497842317967e-05,1.39727252403309e-05,0,0,0,0,0,0,0,0,0,1.50879628232596e-05,0,0,1.80300380433803e-05,0,0,0,1.69753348384797e-05,2.16816269892893e-05,2.34802413768814e-05,5.39534381828482e-05,0
Bacteroidetes vadinHA17,2.98498552282021e-05,0,0,0,0,0,0,0,1.39727252403309e-05,2.53491850237015e-05,0,0,0,0,0,0,0,0,4.52638884697788e-05,0,2.01840787986436e-05,0,0,0,3.42959050689348e-05,0,0,0,0,0
C1-B045,0,0,0,0,0,0,0,0,2.79454504806617e-05,0,2.80599360233459e-05,0.000128965695125097,4.56173163332801e-05,9.1066387396412e-05,0.000107721475353326,4.71842781985043e-05,2.1111744463445e-05,3.14663310258024e-05,7.5439814116298e-05,2.255299954894e-05,8.07363151945745e-05,0,5.70548296913334e-05,3.65624028811173e-05,0,0,2.16816269892893e-05,2.34802413768814e-05,0,0
JS1,2.98498552282021e-05,6.80990159692192e-05,0,0,2.57109065665655e-05,0.000116292592161879,2.6618398637138e-05,3.42489211589835e-05,0,0,2.80599360233459e-05,0,0,0,0,0,0,0,0,0,0,0,3.80365531275556e-05,0,0,0,0,2.34802413768814e-05,8.99223969714137e-06,2.99697305721222e-05
Trichloromonas,0,0,0,0,2.57109065665655e-05,0,0,0,1.39727252403309e-05,0,0,0,2.28086581666401e-05,4.5533193698206e-05,0,0,0,0,1.50879628232596e-05,0,2.01840787986436e-05,0,5.70548296913334e-05,0,0,0,0,0,0,0
Desulfuromonas,0.000567147249335841,0.000272396063876877,2.14275000535687e-05,5.89223109330348e-05,0.000154265439399393,0.00050393456603481,0,0.000273991369271868,6.98636262016544e-05,2.53491850237015e-05,0,4.29885650416989e-05,6.84259744999202e-05,6.8299790547309e-05,8.61771802826612e-05,0,4.222348892689e-05,3.14663310258024e-05,0.000256495367995413,2.255299954894e-05,0,7.21201521735211e-05,9.50913828188889e-05,0.000146249611524469,3.42959050689348e-05,5.09260045154391e-05,0.000368587658817918,0.000281762896522576,9.8914636668555e-05,0.000509485419726077
Amoebophilaceae,0.000149249276141011,0.000238346555892267,0.00017142000042855,0.000235689243732139,7.71327196996966e-05,0,0.000186328790459966,3.42489211589835e-05,0.000195618153364632,0.00017744429516591,0.000140299680116729,0.000150459977645946,0.000228086581666401,0.000113832984245515,0.000150810065494657,0.00033028994738953,0.00021111744463445,0.000220264317180617,0.000226319442348894,0.00018042399639152,0.000484417891167447,0.000306510646737465,0.000456438637530667,0.000383905230251732,0.000548734481102956,0.000373457366446553,0.000130089761935736,9.39209655075254e-05,0.000206821513034251,8.99091917163665e-05
Paludibacter,0,0,6.42825001607062e-05,0,0,0,0,0,0,0,5.61198720466917e-05,4.29885650416989e-05,0,2.2766596849103e-05,0,0,0,0,3.01759256465192e-05,0,0,3.60600760867605e-05,0,0,0,0,0,0,0,0
Gemmobacter,0,0,0,0,7.71327196996966e-05,0,0,6.8497842317967e-05,1.39727252403309e-05,0.000126745925118507,8.41798080700376e-05,6.44828475625484e-05,9.12346326665602e-05,0,0.000129265770423992,7.07764172977564e-05,6.3335233390335e-05,0.00012586532410321,0.00037719907058149,6.765899864682e-05,0.000161472630389149,0.000108180228260282,7.60731062551112e-05,0.000127968410083911,0,3.39506696769594e-05,0,2.34802413768814e-05,0,0
Psychromonas,5.96997104564043e-05,0.000340495079846096,6.42825001607062e-05,0.000147305777332587,5.14218131331311e-05,0.000116292592161879,0,0.000171244605794917,1.39727252403309e-05,2.53491850237015e-05,0,0,0,0,4.30885901413306e-05,0,0,3.14663310258024e-05,1.50879628232596e-05,0,0,1.80300380433803e-05,1.90182765637778e-05,7.31248057622347e-05,6.85918101378695e-05,0,0.000151771388925025,2.34802413768814e-05,8.99223969714137e-06,0
Candidatus Nitrosopumilus,0.00241783827348437,0.00136198031938438,0.00430692751076732,0.00229797012638836,0.00146552167429424,0.00255843702756134,0.00436541737649063,0.00294540721967258,0.00916610775765705,0.0134604172475855,0.0145631067961165,0.013133006620239,0.0110850078689871,0.0128631272197432,0.0172138917614616,0.0228135985089768,0.015559355669559,0.0177784770295784,0.0146956757898549,0.0147496617050068,0.0157233973841434,0.00760867605430647,0.00576253779882467,0.00453373795725855,0.00761369092530352,0.00256327556061043,0.005246953731408,0.000610486275798915,0.00455906552645067,0.000329667036293344
Vicinamibacterales (Acidobacteria group 6),0,0,0,0,2.57109065665655e-05,0,0,0,1.39727252403309e-05,2.53491850237015e-05,5.61198720466917e-05,0,2.28086581666401e-05,2.2766596849103e-05,0,0,0,0,6.03518512930384e-05,0,0,0,0,0,0,1.69753348384797e-05,2.16816269892893e-05,0,0,0
Leptospirales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidBa8,5.96997104564043e-05,0.000204297047907658,0,0,5.14218131331311e-05,0.000271349381711052,7.9855195911414e-05,0.000239742448112884,1.39727252403309e-05,0,0,0,0,0,2.15442950706653e-05,0,0,0,4.52638884697788e-05,0,0,0,0,3.65624028811173e-05,0,3.39506696769594e-05,6.50448809678678e-05,0.000117401206884407,1.79844793942827e-05,0.000119878922288489
SZB50,0.00623861974269425,0.00268991113078416,0.00501403501253509,0.00477270718557582,0.00205687252532524,0.00217079505368841,0.00332729982964225,0.00184944174258511,0.00627375363290856,0.0101650231945043,0.00844604074302711,0.00980139282950735,0.00764090048582442,0.00794554230033695,0.00769131334022751,0.00835161724113525,0.00840247429645112,0.00877910635619887,0.00713660641540179,0.00841226883175462,0.0071249798159212,0.00919531940212394,0.00528708088473023,0.00427780113709073,0.00922559846354345,0.00507562511670543,0.00320888079441481,0.00199582051703492,0.00891130953986709,0.00260736655977463
Desulfocapsa,5.96997104564043e-05,0.000136198031938438,4.28550001071375e-05,0,7.71327196996966e-05,0.000232585184323759,7.9855195911414e-05,0.00010274676347695,9.78090766823161e-05,0,5.61198720466917e-05,2.14942825208495e-05,9.12346326665602e-05,9.1066387396412e-05,4.30885901413306e-05,2.35921390992521e-05,0,0,1.50879628232596e-05,4.510599909788e-05,0,5.40901141301408e-05,3.80365531275556e-05,3.65624028811173e-05,6.85918101378695e-05,0.000101852009030878,0.000108408134946446,0,0,8.99091917163665e-05
Sphingorhabdus,0.00119399420912809,0.000953386223569069,0.00117851250294628,0.0006776065757299,0.000591350851031007,0.000465170368647517,0.000718696763202726,0.000547982738543736,0.0016767270288397,0.00258561687241755,0.00303047309052135,0.00397644226635715,0.00385466323016217,0.00366542209270558,0.00293002412961048,0.00417580862056763,0.00377900225895666,0.00387035871617369,0.00322882404417756,0.00354082092918358,0.00298724366219926,0.00275859582063718,0.00131226108290067,0.00201093215846145,0.00150901982303313,0.00103549542514726,0.00143098738129309,0.000375683862030102,0.000647441258194178,0.000299697305721222
Algoriphagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50879628232596e-05,0,0,0,3.80365531275556e-05,0,0,0,2.16816269892893e-05,0,0,0
Albidovulum,0,0,0,0,0,0,0,0,0,0,2.80599360233459e-05,0,0,0,0,2.35921390992521e-05,2.1111744463445e-05,0,0,0,0,1.80300380433803e-05,0,1.82812014405587e-05,0,0,0,0,1.79844793942827e-05,0
Sva0485,0.000268648697053819,0.000374544587830706,0.000557115001392788,0.000265150399198657,0.000745616290430401,0.000930340737295034,0.000425894378194208,0.000924720871292554,0.000628772635814889,0.00017744429516591,0.00033671923228015,0.000150459977645946,0.000205277923499761,6.8299790547309e-05,0.000150810065494657,0.000188737112794017,0.000190005700171005,0.00012586532410321,0.000316847219288452,0.0001127649977447,0.000141288551590505,9.01501902169014e-05,0.000133127935946445,0.00027421802160838,0.000137183620275739,0.000220679352900236,0.000346906031828628,0.000117401206884407,8.99223969714137e-05,0.000209788114004855
Marinimicrobia (SAR406 clade),0.000865645801617862,0.000749089175661412,0.000557115001392788,0.000206228088265622,0.00169691983339333,0.00162809629026631,0.00093164395229983,0.00068497842317967,0.000391236306729264,0.000101396740094806,0.000252539424210113,0,0.00015966060716648,0.000159366177943721,6.46328852119959e-05,0.000141552834595513,0.000105558722317225,0.00012586532410321,9.05277769395576e-05,6.765899864682e-05,0.000141288551590505,0.000180300380433803,0.000304292425020445,0.000292499223048939,3.42959050689348e-05,0.000220679352900236,0.0006070855557001,0.000399164103406983,0.000215813752731393,0.000629364342014565
Sphingomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagales,0.00340288349601504,0.00292825768667643,0.00229274250573186,0.00391833367704681,0.00179976345965959,0.00220955925107571,0.00218270868824532,0.00164394821563121,0.00306002682763246,0.00357423508834191,0.00376003142712835,0.00313816524804402,0.00369500262299569,0.00366542209270558,0.00301620130989314,0.00382192653407884,0.00384233749234699,0.00327249842668345,0.00273092127100999,0.00385656292286874,0.00312853221378976,0.00364206768476281,0.00220612008139822,0.0024313997915943,0.00397832498799643,0.00193518817158668,0.00344737869129699,0.00253586606870319,0.00377674067279937,0.00278718494320736
vadinHA49,2.98498552282021e-05,0,8.5710000214275e-05,2.94611554665174e-05,0,0.000116292592161879,7.9855195911414e-05,0.000171244605794917,0,0,0,2.14942825208495e-05,0,0,0,0,0,0,3.01759256465192e-05,0,0,0,1.90182765637778e-05,0,0,0,2.16816269892893e-05,2.34802413768814e-05,8.99223969714137e-06,0
Vibrio,0.000298498552282021,0.000783138683646021,0.000214275000535688,0.00229797012638836,0.00151694348742737,0.000658991355583983,0.00026618398637138,0.00140420576751832,6.98636262016544e-05,2.53491850237015e-05,0,8.59771300833978e-05,0,4.5533193698206e-05,0.000107721475353326,2.35921390992521e-05,0,0,0.000165967591055856,0.00049616599007668,0.000504601969966091,0.000162270342390422,0.000817785892242445,0.000731248057622347,0.000514438576034022,0.000712964063216147,0.00173453015914314,0.00173753786188922,0.000377674067279937,0.000989001108880031
FFCH9454,0,0,0,0,0,0,0,0,0,2.53491850237015e-05,2.80599360233459e-05,4.29885650416989e-05,0,4.5533193698206e-05,8.61771802826612e-05,2.35921390992521e-05,0.000105558722317225,3.14663310258024e-05,0,6.765899864682e-05,0,1.80300380433803e-05,0,0,0.000102887715206804,0,0,0,8.99223969714137e-06,0
Limnobacter,5.96997104564043e-05,3.40495079846096e-05,8.5710000214275e-05,0,2.57109065665655e-05,3.87641973872931e-05,2.6618398637138e-05,0.00010274676347695,4.19181757209926e-05,0.000152095110142209,0.000112239744093383,0.000107471412604247,0.00015966060716648,0.000182132774792824,0.000193898655635988,0.000235921390992521,0.00025334093356134,3.14663310258024e-05,0.000196143516702375,0.0001127649977447,6.05522363959309e-05,0.000108180228260282,3.80365531275556e-05,3.65624028811173e-05,6.85918101378695e-05,3.39506696769594e-05,0.000238497896882182,2.34802413768814e-05,0,2.99697305721222e-05
Thiothrix,2.98498552282021e-05,0,0,0,0,0,0,0,1.39727252403309e-05,0,0,0,0,0,0,0,0,0,0,0,4.03681575972873e-05,1.80300380433803e-05,1.90182765637778e-05,0,0,0,0,0,0,0
Simplicispira metamorpha,0,0,0,0,0,0,0,0,1.39727252403309e-05,2.53491850237015e-05,2.80599360233459e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42959050689348e-05,0,0,0,0,0
Phaselicystis,0,3.40495079846096e-05,4.28550001071375e-05,0,5.14218131331311e-05,0.000116292592161879,2.6618398637138e-05,0.00010274676347695,1.39727252403309e-05,0,0,0,0,0,0,0,0,3.14663310258024e-05,3.01759256465192e-05,2.255299954894e-05,0,3.60600760867605e-05,1.90182765637778e-05,3.65624028811173e-05,0,8.48766741923984e-05,4.33632539785785e-05,0,8.99223969714137e-06,0
[Cytophaga] xylanolytica group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryomorphaceae,0.000268648697053819,0.000136198031938438,0,0,7.71327196996966e-05,0.000193820986936465,0,0.000376738132748818,2.79454504806617e-05,7.60475550711045e-05,0,0,0,0.000136599581094618,4.30885901413306e-05,0,6.3335233390335e-05,0,0.000573342587283865,0.0001127649977447,0.000343129339576942,0.000234390494563944,0.00121716970008178,0.000365624028811173,0.000274367240551478,0.000288580692254155,0.000563722301721521,0.000727887482683322,4.49611984857068e-05,0.000269727575149099
