taxon,ED10_S_Wi2020,ED10_S_2020-02-10,ED10_S_2020-02-26,ED10_S_2020-03-09,ED10_S_2020-03-24,ED10_S_2020-04-20,ED10_S_2020-04-22,ED10_S_2020-05-11,ED10_S_2020-05-21,ED10_S_2020-06-03,ED10_S_2020-06-08,ED10_S_2020-06-19,ED10_S_2020-07-02,ED10_S_2020-07-21,ED10_S_2020-08-05,ED10_S_2020-08-20,ED10_S_2020-09-01,ED10_S_2020-09-16,ED10_S_2020-10-02,ED10_S_2020-10-16,ED10_S_2020-11-19,ED10_S_2020-11-25
Candidatus Nitrosopumilus,0.00280078249554029,0.0109409190371991,0.0193780007785804,0.00350414313394072,0.00125632294111813,0.0153505171564604,0.00905480540111199,0.00201221533071351,0.00202434541725488,0.000139611182855747,7.43697166513796e-05,0.000121124031007752,0.00025381630951086,4.7277970829492e-05,7.60086345808884e-05,0.0018604510459365,0.000188928773852258,0.000363061123933508,0.000299347422618691,0.00094145840465594,0.00236731389600991,0.0063915650003499
Vicinamibacterales (Acidobacteria group 6),6.8942338351761e-05,0,0,0.000164900853361916,0.000198366780176546,0.000123132490559842,0,0,0.000479450230402472,0.000244319569997557,0.000966806316467934,0.00090843023255814,0.000507632619021719,9.4555941658984e-05,0.000304034538323554,0,0.000266722974850246,0,5.98694845237382e-05,0.000513522766175967,0,0
Leptospirales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidBa8,3.44711691758805e-05,0,0,8.24504266809581e-05,0.000165305650147122,0.000123132490559842,0,0.000189384972302448,0.000292997363023733,0.00167533419426896,0.00136344480527529,0.00208938953488372,0.0036984662243011,0.00157593236098307,0.00273631084491198,0.000242009892154342,0.0012780475878241,0.000933585747257592,0.000119738969047476,0.000171174255391989,6.13293755442982e-05,0
SZB50,0.00109445962133421,0.000590462297245667,0.000821834854448722,0.000494702560085748,0.000198366780176546,0.000410441635199475,0.000317712470214456,0.00035509682306709,0.000479450230402472,0,0,3.0281007751938e-05,0,0.000149713574293391,9.12103614970661e-05,0.00117979822425242,0.000333403718562808,0.000466792873628796,5.98694845237382e-05,0.000199703297957321,0.000515166754572105,0.0011196902190394
Desulfocapsa,0.000137884676703522,0.000138932305234275,0,0.000371026920064311,6.61222600588488e-05,0,0,0,0.000159816743467491,0.00345537677567973,0.00999033193683532,0.00481468023255814,0.000688929982958048,0.000110315265268815,7.60086345808884e-05,0,8.89076582834154e-05,0,0,0.000171174255391989,0.000637825505660701,2.33268795633208e-05
Sphingorhabdus,0.00215444807349253,0.00406376992810253,0.013322375535274,0.00474089953415509,0.0137534300922406,0.00931702511902807,0.0068308181096108,0.00288812082761233,0.00269024851503609,0.00073295870999267,0.000892436599816555,0.00124152131782946,0.000725189455745313,0.000260028839562206,0.000380043172904442,0.000423517311270098,0.000333403718562808,0.000155597624542932,0.000478955876189906,0.00225379436266119,0.000527432629680965,0.00233268795633208
Algoriphagus,6.8942338351761e-05,3.47330763085687e-05,0,0.000288576493383353,0.000462855820411942,0.000246264981119685,0.000158856235107228,0.000426116187680508,0.00114535332818368,0.000488639139995114,0.000520588016559657,0.00142320736434109,0.000471373146234454,0.000181232221513053,0.00039524489982062,9.07537095578782e-05,0.000200042231137685,2.5932937423822e-05,0.000239477938094953,0.000313819468218647,1.22658751088596e-05,0.000116634397816604
Albidovulum,0.000370565068640716,0.000659928449862804,0.00173017864094468,0.000453477346745269,0.000264489040235395,0.000697750779839107,0.000158856235107228,0.000307750579991478,0.000133180619556242,6.98055914278734e-05,2.47899055504599e-05,0,7.25189455745314e-05,7.87966180491533e-06,0,0.000378140456491159,1.11134572854269e-05,0,0,0.000114116170261326,0.000429305628810087,0.000116634397816604
Sva0485,0.00137884676703522,0.000486263068319961,0.000259526796141702,0.000453477346745269,9.91833900882732e-05,0.00032835330815958,0.000158856235107228,0.000213058093840254,0.000266361239112484,0.00052354193570905,0.000347058677706438,0.00122638081395349,0.00181297363936328,0.00150501540473883,0.00176340032227661,0.00225371712068731,0.00167813205009947,0.00140037862088639,0.000778303298808597,0.000770284149263951,0.0012756510113214,0.000699806386899624
Marinimicrobia (SAR406 clade),6.8942338351761e-05,0,4.32544660236169e-05,0,3.30611300294244e-05,4.10441635199475e-05,0.000158856235107228,4.73462430756119e-05,0,6.98055914278734e-05,2.47899055504599e-05,4.5421511627907e-05,0.000108778418361797,7.87966180491533e-05,1.52017269161777e-05,0.000121004946077171,0.000177815316566831,0.000181530561966754,0,0,0.000147190501306316,0
Sphingomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagales,0.000267151561113074,3.47330763085687e-05,0,4.1225213340479e-05,0.000363672430323668,0,0,2.3673121537806e-05,0.000186452867378739,0.000244319569997557,9.91596222018394e-05,1.5140503875969e-05,0,3.93983090245767e-05,0,0.00121004946077171,3.33403718562808e-05,0.00012966468711911,0,8.55871276959945e-05,0.000171722251524035,0.000139961277379925
vadinHA49,8.61779229397013e-06,0,4.32544660236169e-05,0,0,4.10441635199475e-05,0,0,5.32722478224969e-05,6.98055914278734e-05,2.47899055504599e-05,3.0281007751938e-05,0,0,1.52017269161777e-05,1.51256182596464e-05,1.11134572854269e-05,2.5932937423822e-05,0,0.000171174255391989,3.67976253265789e-05,6.99806386899624e-05
Vibrio,3.44711691758805e-05,3.47330763085687e-05,0,0,0,8.20883270398949e-05,0.000158856235107228,0.000260404336915866,7.99083717337453e-05,0.0010470838714181,0.000173529338853219,0.000211967054263566,0.00025381630951086,0.00283667824976952,0.00117053297254568,0.000710904058203379,0.00205598959780398,0.0023598973055678,5.98694845237382e-05,0.000142645212826658,9.81270008708771e-05,0
FFCH9454,0,0,0,0,3.30611300294244e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limnobacter,0.000766983514163342,0.000625195373554236,8.65089320472339e-05,0.000371026920064311,0.000165305650147122,8.20883270398949e-05,0,0.000426116187680508,0.000479450230402472,3.49027957139367e-05,2.47899055504599e-05,0,0,1.57593236098307e-05,1.52017269161777e-05,0.000514271020827976,1.11134572854269e-05,0,0,0.000114116170261326,0.000318912752830351,0.00149292029205253
Thiothrix,0,0,0,0.000164900853361916,0.000264489040235395,0,0.000158856235107228,9.46924861512239e-05,7.99083717337453e-05,0,0.000396638488807358,4.5421511627907e-05,0,2.3638985414746e-05,1.52017269161777e-05,0,2.22269145708538e-05,0,0.000299347422618691,0.000199703297957321,0,0
Simplicispira metamorpha,1.72355845879403e-05,0,0,0.000164900853361916,3.30611300294244e-05,0,0,0,7.99083717337453e-05,3.49027957139367e-05,0.000173529338853219,0,0,1.57593236098307e-05,1.52017269161777e-05,1.51256182596464e-05,0,0,0.000658564329761121,0.00125527787287459,0,4.66537591266416e-05
Phaselicystis,0.000120649092115582,0.000277864610468549,4.32544660236169e-05,0.000371026920064311,0.000165305650147122,0,0,0.00011836560768903,0.000106544495644994,0.000802764301420544,0.00131386499417437,0.00439074612403101,0.00192175205772508,0.00136318149225035,0.00165698823386337,0.000226884273894695,0.000633467065269335,0.000363061123933508,0,8.55871276959945e-05,7.35952506531578e-05,9.33075182532833e-05
[Cytophaga] xylanolytica group,0,0,0,0.000123675640021437,0,0,0,2.3673121537806e-05,5.32722478224969e-05,0,0,0,0,3.15186472196613e-05,0,1.51256182596464e-05,4.44538291417077e-05,0,0.000239477938094953,0.000199703297957321,0,6.99806386899624e-05
Cryomorphaceae,0.000534303122226148,0.000312597686777118,0.00151390631082659,0.00103063033351198,0.000991833900882732,0.00110819241503858,0.00270055599682288,0.00227261966762937,0.00290333750632608,0.00258280688283131,0.000842856788715635,0.00137778585271318,0.000471373146234454,0.0017492849206912,0.000273631084491198,0.000302512365192927,0.000666807437125615,0.00090765280983377,0.000119738969047476,0.000313819468218647,0.000453837379027807,0.000606498868646341
Campylobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7058085130663e-05,0,0
CPR2,8.61779229397013e-06,0,0,0,0,4.10441635199475e-05,0,4.73462430756119e-05,2.66361239112484e-05,0.000383930752853304,0.00171050348298173,0.00140806686046512,0.000290075782298125,5.51576326344073e-05,0.000440850080569153,4.53768547789391e-05,0.000377857547704515,0,0,5.7058085130663e-05,0,0
Acidobacteriota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluviicoccus,8.61779229397013e-06,0,0,0,0,4.10441635199475e-05,0.000158856235107228,0,0,0,0,0,0,0,0,0,0,0,0.00377177752499551,0.000656167979002625,0,2.33268795633208e-05
Thermoanaerobaculaceae,0.000172355845879403,6.94661526171373e-05,0.000216272330118085,4.1225213340479e-05,9.91833900882732e-05,8.20883270398949e-05,0,0,0.000106544495644994,0,0,1.5140503875969e-05,0,0,0,0.000151256182596464,0.00014447494471055,7.7798812271466e-05,0.000119738969047476,0.000171174255391989,4.90635004354386e-05,0.000186615036506567
Rhodopirellula,0.00253363093442722,0.00552255913306242,0.00674769669968424,0.00309189100053593,0.00211591232188316,0.00500738794943359,0.00317712470214456,0.00298281331376355,0.00306315424979357,0.00125650064570172,0.000297478866605518,0.000242248062015504,0.000398854200659922,0.000267908501367121,0.00019762244991031,0.00217808902938908,0.0013225014169658,0.000752055185290838,0.000119738969047476,0.000713226064133288,0.00198707176763526,0.00261261051109193
Rubrivirga,0,6.94661526171373e-05,0.000129763398070851,0,0,0.000246264981119685,0.000158856235107228,7.10193646134179e-05,5.32722478224969e-05,0,0,1.5140503875969e-05,3.62594727872657e-05,0,0,3.02512365192927e-05,0,0,0,0,0,0
