taxon,EO10_S_2019-08-21,EO10_S_2019-09-13,EO10_S_2019-09-30,EO10_S_2019-10-11,EO10_S_2019-10-28,EO10_S_2019-11-11,EO10_S_2019-11-25,EO10_S_2019-12-13,EO10_S_2020-01-02,EO10_S_2020-01-16,EO10_S_2020-01-21,EO10_S_2020-02-10,EO10_S_2020-02-21,EO10_S_2020-03-06,EO10_S_2020-03-18,EO10_S_2020-03-20,EO10_S_2020-04-14,EO10_S_2020-04-28,EO10_S_2020-04-29,EO10_S_2020-05-12,EO10_S_2020-05-21,EO10_S_2020-05-28,EO10_S_2020-06-10,EO10_S_2020-06-23,EO10_S_2020-07-09,EO10_S_2020-07-21,EO10_S_2020-08-05,EO10_S_2020-08-19,EO10_S_2020-09-02,EO10_S_2020-09-17,EO10_S_2020-10-02
Nannocystaceae,2.0705219785908e-05,0.000286968062846006,0.000144877907436188,8.00140824785162e-05,9.73452558094258e-05,5.84966364434045e-05,1.37351317199132e-05,0,9.88699168503999e-06,0.000133618385889898,3.36111858026351e-05,8.05853721432486e-05,0,0,0,2.21153314535302e-05,0.000779373434864823,0.00013068051880166,0.00107728719497266,8.84652386902721e-05,4.38798569516663e-05,0.000283434661224721,0.000276924294172722,0.000305670181873758,8.83845079634442e-05,0.000277113859156881,0.000130988023952096,0.000182887798335721,0.000262529832935561,0.000117739403453689,0.000151733555875882
Sphingopyxis,2.0705219785908e-05,3.58710078557507e-05,6.58535942891763e-05,1.60028164957032e-05,9.73452558094258e-05,0.000760456273764259,0.00116748619619262,0.000331557134399053,0.00012853089190552,0.000133618385889898,0.000268889486421081,0.000241756116429746,0,0.000221695458653797,0.000328027189809289,0.000364902968983248,6.38830684315429e-05,0.000174240691735546,0.000293805598628907,8.84652386902721e-05,2.19399284758332e-05,8.50303983674164e-05,2.6373742302164e-05,6.79267070830574e-05,8.83845079634442e-05,5.19588485919152e-05,0,3.04812997226202e-05,2.38663484486874e-05,0,0.000227600333813823
Acetothermiia,1.0352609892954e-05,0,1.31707188578353e-05,1.60028164957032e-05,9.73452558094258e-05,2.92483182217023e-05,0,0,0,0,3.36111858026351e-05,1.61170744286497e-05,0,0,0,2.21153314535302e-05,0,0,0,0,0,0,0,0,1.76769015926888e-05,1.73196161973051e-05,1.87125748502994e-05,0,0,3.92464678178964e-05,0
Granulosicoccus,0.00175994368180218,0.00118374325923977,0.000856096725759292,0.000896157723759382,0.000222503441850116,0.000350979818660427,0.000494464741916875,0.000876258140911782,0.00061299348447248,0.000534473543559594,0.00154611454692122,0.00127324887986333,0.00100919488674591,0.000929415576663995,0.00053760011663189,0.00106153590976945,0.00121377830019932,0.00112167445304758,0.00329715171794663,0.00218951465758424,0.000789837425129994,0.00140300157306237,0.00216264686877745,0.00202931037410634,0.000954552686005197,0.000727423880286813,0.00106661676646707,0.00115828938945957,0.00136038186157518,0.00117739403453689,0.000834534557317351
PS1 clade,4.14104395718161e-05,0.000286968062846006,0.000237072939441035,0.000208036614444142,0.000250316372081381,0,2.74702634398264e-05,5.9206631142688e-05,6.920894179528e-05,0.000100213789417424,6.72223716052702e-05,0.000112819521000548,0,5.96872388683299e-05,9.11186638359135e-06,2.21153314535302e-05,0.000191649205294629,5.44502161673582e-05,6.5290133028646e-05,5.52907741814201e-05,1.09699642379166e-05,0.000141717330612361,3.95606134532459e-05,0.000101890060624586,0.000123738311148822,0.000225155010564966,0.000205838323353293,0.000182887798335721,0.000286396181384248,0.000156985871271586,0.000227600333813823
SEEP-SRB1,0.0014183075553347,0.00104025922781677,0.00300292389958644,0.00212837459392853,0.00629962869738141,0.00114068441064639,0.00265088042194325,0.0018590882178804,0.00196751134532296,0.00150320684126136,0.00168055929013176,0.00170840988943687,0.00257905359946176,0.00231074881904535,0.00230530219504861,0.001835572510643,0.00114989523176777,0.00100188397747939,0.000473353464457684,0.000951001315920425,0.00108602645955374,0.000609384521633151,0.000606596072949771,0.00150287839421264,0.00137879832422973,0.000571547334511067,0.00172155688622754,0.000670588593897644,0.000787589498806683,0.00270800627943485,0.000834534557317351
Azovibrio,0.000165641758287264,0.000316860569392465,0.000263414377156705,0.000144025348461329,0,0.000380228136882129,0.000315908029558003,0.000828892835997632,0.000860168276598479,0.00086851950828434,0.000840279645065878,0.00136995132643523,0.00246692083426777,0.0101979910980747,0.00360829908790217,0.011157184718306,0.00430571881228599,0.0043777973798556,0.000685546396800784,0.00199046787053112,0.00421246626735997,0.00232416422204271,0.0106813656323764,0.00511997554638545,0.00335861130261088,0.00297897398593647,0.00220808383233533,0.000304812997226202,0.000525059665871122,0.000667189952904239,7.5866777937941e-05
Desulfobulbus,0.000817856181543367,0.000872861191156601,0.00496536100940389,0.00230440557538127,0.00162705641852897,0.00239836209417958,0.00175809686014889,0.00117229129662522,0.000652541451212639,0.00100213789417424,0.00272250605001344,0.00058021467943139,0.00156985871271586,0.000622452633912584,0.000965857836660683,0.000928843921048267,0.000408851637961875,0.000566282248140525,0.000342773198400392,0.000143756012871692,0.000263279141709998,0.000311778127347193,0.000514287974892197,0.00135853414166115,0.00130809071785897,0.000415670788735322,0.000711077844311377,0.000822995092510745,0.000906921241050119,0.00133437990580848,0.00235187011607617
Malonomonas,0.00508313145744042,0.00322241220570827,0.0036219476859047,0.00497687593016371,0.00308723525567036,0.00146241591108511,0.000933988956954097,0.00145648312611012,0.00111723006040952,0.00123597006948156,0.000773057273460608,0.000354575637430294,0.000784929356357928,0.000878255086205426,0.000801844241756039,0.000928843921048267,0.00062605407062912,0.000686072723708713,0.000701868930057945,0.000431268038615077,0.000603348033085412,0.000623556254694387,0.00162198515158308,0.00214818211150169,0.00360608792490852,0.00256330319720115,0.00426646706586826,0.00341390556893346,0.00195704057279236,0.00266875981161695,0.00151733555875882
P0X4b2H11,0,0,0,0,1.39064651156323e-05,0,0,0,9.88699168503999e-06,6.68091929449492e-05,6.72223716052702e-05,0.00244979531315476,0.00011213276519399,0,0,0,0.000166095977922012,3.26701297004149e-05,0.000195870399085938,3.31744645088521e-05,0,7.08586653061803e-05,0,8.49083838538217e-06,1.76769015926888e-05,0,0,0,0,0,0
Sandaracinus,5.17630494647701e-05,0.00010163452225796,5.2682875431341e-05,1.60028164957032e-05,4.17193953468968e-05,0,0.000109881053759306,7.10479573712256e-05,9.88699168503999e-06,3.34045964724746e-05,6.72223716052702e-05,1.61170744286497e-05,0,0,0,0,5.11064547452343e-05,0,8.16126662858076e-05,3.31744645088521e-05,1.09699642379166e-05,1.41717330612361e-05,7.91212269064919e-05,0.000161325929322261,3.53538031853777e-05,0.000432990404932627,0.000112275449101796,9.14438991678605e-05,9.54653937947494e-05,7.84929356357928e-05,0
GIF3,1.0352609892954e-05,1.19570026185836e-05,9.21950320048468e-05,1.60028164957032e-05,0.000194690511618852,0,2.74702634398264e-05,1.18413262285376e-05,0,0,3.36111858026351e-05,0,0.00011213276519399,8.52674840976142e-06,2.73355991507741e-05,2.21153314535302e-05,0,0,0,0,0,0,0,1.69816767707643e-05,0,0,0,0,0,3.92464678178964e-05,0
Hyphomicrobium,4.14104395718161e-05,7.17420157115014e-05,0.000197560782867529,0.000112019715469923,0.000139064651156323,0.000350979818660427,0.000398318819877483,0.000118413262285376,6.920894179528e-05,6.68091929449492e-05,0.00013444474321054,6.44682977145988e-05,0,2.55802452292843e-05,7.28949310687308e-05,0.000110576657267651,0.000153319364235703,2.17800864669433e-05,0.000244837998857423,5.52907741814201e-05,0,0,3.95606134532459e-05,5.94358686976752e-05,0.000123738311148822,5.19588485919152e-05,5.61377245508982e-05,3.04812997226202e-05,0.000119331742243437,0.000274725274725275,0.000379333889689705
Pontibacter,4.14104395718161e-05,1.19570026185836e-05,6.58535942891763e-05,1.60028164957032e-05,0,0.000409476455103832,6.8675658599566e-05,0.000165778567199526,0.00020762682538584,0.000133618385889898,3.36111858026351e-05,3.22341488572994e-05,0.00011213276519399,0.00023874895547332,0.000209572926822601,7.74036600873556e-05,6.38830684315429e-05,0.000206910821435961,0.000114257732800131,7.74070838539881e-05,6.58197854274995e-05,4.25151991837082e-05,2.6373742302164e-05,5.0945030312293e-05,1.76769015926888e-05,0,0,0,0,0,0
Rhodanobacteraceae,1.0352609892954e-05,2.98925065464589e-05,7.90243131470116e-05,4.80084494871097e-05,0,5.84966364434045e-05,6.8675658599566e-05,0.000106571936056838,9.88699168503999e-05,0.000133618385889898,0.000302500672223716,0.000225639042001096,0.000224265530387979,0.000306962942751411,0.000428257720028794,0.000431248963343838,0.000485511320079726,0.000500941988739695,6.5290133028646e-05,0.000287512025743384,0.000329098927137498,0.000340121593469665,9.23080980575739e-05,8.49083838538217e-05,0.000106061409556133,5.19588485919152e-05,9.3562874251497e-05,9.14438991678605e-05,2.38663484486874e-05,0,0
Blastocatella,0.000755740522185643,0.0016022383508902,0.00077707241261228,0.000688121109315239,0.000111251720925058,0.00310032173150044,0.000521935005356701,0.00108940201302546,0.0035098820481892,0.00143639764831641,0.00231917182038182,0.00124101473100603,0.00134559318232788,0.00176503692082061,0.00182237327671827,0.00192403383645712,0.00175039607502428,0.00177507704705588,0.00217089692320248,0.00239961959947363,0.00140415542245332,0.00140300157306237,0.00166154576503633,0.000747193777913631,0.000530307047780665,0.000865980809865253,0.00101047904191617,0.00118877068918219,0.00178997613365155,0.000588697017268446,0.00151733555875882
Altererythrobacter,0.0024535685446301,0.00169191587052958,0.000632194505176092,0.000800140824785162,0.000333755162775174,0.000614214682655747,0.000865313298354531,0.00164594434576673,0.00181920647004736,0.00177044361304115,0.0025880613068029,0.00433549302130677,0.00134559318232788,0.00140691348761063,0.000847403573673996,0.00236634046552773,0.00284918485204681,0.00124146492861577,0.00641475557006447,0.00481029735378355,0.00196362359858707,0.00357127673143149,0.00350770772618781,0.00278499499040535,0.00173233635608351,0.0047802140704562,0.0061377245508982,0.00170695278446673,0.00252983293556086,0.00117739403453689,0.001289735224945
Sedimenticolaceae,0.00126301840694039,0.00270228259179989,0.00284487527329242,0.00316855766614924,0.00741214590663199,0.00064346300087745,0.00115375106447271,0.000970988750740083,0.000810733318173279,0.00153661143773383,0.0013444474321054,0.000612448828288689,0.00179412424310384,0.000400757175258787,0.00143967488860743,0.00067451760933267,0.000421628251648183,0.000370261469938036,0.00075083652982943,0.000431268038615077,0.000658197854274995,0.00053852585632697,0.00112088404784197,0.00241988893983392,0.00243941241979106,0.00193979701409817,0.00140344311377246,0.00259091047642271,0.0018854415274463,0.00416012558869702,0.00144146878082088
Flavimaricola,0.000755740522185643,0.000478280104743343,0.000434633722308564,0.000656115476323833,0.00030594223254391,0.000438724773325534,0.00064555119083592,0.000746003552397869,0.000978812176818959,0.00140299305184393,0.00147889217531595,0.00119266350772008,0.000897062121551918,0.00131311925510326,0.00104786463411301,0.0011721125670371,0.00136709766443502,0.00126324501508271,0.00197502652411654,0.00128274596100895,0.000570438140371662,0.00107705171265394,0.000949454722877903,0.00111229982848506,0.000777783670078309,0.000467629637327237,0.00061751497005988,0.000274331697503582,0.000692124105011933,0.000549450549450549,0.000606934223503528
Lentimicrobium,0,1.19570026185836e-05,0,0,0,0.000116993272886809,8.24107903194792e-05,0,0,0,6.72223716052702e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76769015926888e-05,0,0,0,0,3.92464678178964e-05,0
Arcobacteraceae,5.17630494647701e-05,0.000424473592959717,0.000158048626294023,4.80084494871097e-05,0.00030594223254391,0.00119918104708979,0.00271955608054281,0.000307874481941978,0.00040536665908664,0.000334045964724746,0.000403334229631621,0.00178899526158012,0.00011213276519399,0.00133017275192278,8.20067974523222e-05,0.00542931387184165,0.00017887259160832,0.00046827185903928,0.000293805598628907,0.000309628335415952,0.000186489392044582,0.000113373864489888,0.000210989938417312,0.000271706828332229,0.000212122819112266,0.000294433475354186,0,9.14438991678605e-05,4.77326968973747e-05,3.92464678178964e-05,0.000379333889689705
Exiguobacterium,0,5.97850130929179e-06,0,1.60028164957032e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38663484486874e-05,0,0
Maritimimonas,0.0052901836552995,0.0034914447646264,0.00835023575586756,0.00555297732400903,0.00597977999972187,0.00304182509505703,0.00420295030629344,0.00818235642391948,0.00727682588018944,0.00708177445216462,0.00873890830868513,0.00802630306546756,0.00773716079838529,0.00673613124371152,0.00574047582166255,0.00624758113562227,0.00663106250319415,0.00308188223507247,0.00465192197829103,0.00308522519932324,0.00338971894951622,0.00266428581551238,0.00360001582424538,0.00453410769779408,0.0041187180710965,0.00211299317607122,0.00215194610778443,0.00134117718779529,0.00190930787589499,0.00266875981161695,0.00280707078370382
Thermodesulfovibrionia,0.000579746154005425,0.000472301603434051,0.000671706661749598,0.000496087311366801,0.000264222837197013,0.0013454226381983,0.00157954014779002,0.00149200710479574,0.00174011053656704,0.00130277926242651,0.000739446087657973,0.000886439093575734,0.00168199147790985,0.00125343201623493,0.00149434608690898,0.00106153590976945,0.000779373434864823,0.000892983545144674,0.000130580266057292,0.000530791432141633,0.000800807389367911,0.000269262928163485,0.000435166747985705,0.000229252636405319,0.000512630146187976,1.73196161973051e-05,0.000149700598802395,0.000121925198890481,0.000286396181384248,0.000235478806907378,0.000303467111751764
Symphothece PCC-7002,0.000144936538501356,1.19570026185836e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76769015926888e-05,8.65980809865253e-05,5.61377245508982e-05,6.09625994452403e-05,2.38663484486874e-05,0,7.5866777937941e-05
Desulfonema,0.00015528914839431,5.38065117836261e-05,0.000105365750862682,0.000368064779401175,0.000250316372081381,0,0,0,0,0,3.36111858026351e-05,0,0.00011213276519399,0,1.82237327671827e-05,0,0,2.17800864669433e-05,0,1.1058154836284e-05,2.19399284758332e-05,0,0.000145055582661902,0.000169816767707643,0.000335861130261088,0.000536908102116457,0.000973053892215569,3.04812997226202e-05,0,3.92464678178964e-05,7.5866777937941e-05
Aliikangiella,0,0.000191312041897337,5.2682875431341e-05,1.60028164957032e-05,0.000375474558122071,2.92483182217023e-05,2.74702634398264e-05,8.28892835997632e-05,0.00021751381707088,0.000400855157669695,0.00278972842161871,0.00135383425200658,0,0.000341069936390457,0.000154901728521053,0.000751921269420025,0.00209536464455461,0.000435601729338865,0.00124051252754427,0.00646902057922615,0.000713047675464578,0.00334452900245171,0.000461540490287869,0.000220761798019936,0.000388891835039154,0.000190515778170356,7.48502994011976e-05,0.000121925198890481,0.000119331742243437,0,0.000303467111751764
Cloacimonadales,0.000196699587966126,2.98925065464589e-05,7.90243131470116e-05,0.000128022531965626,0.000472819813931497,0,4.12053951597396e-05,0,0,3.34045964724746e-05,3.36111858026351e-05,0,0,0,0,0,0,0,0,0,0,0,3.95606134532459e-05,0.000110380899009968,0,3.46392323946101e-05,0.000187125748502994,3.04812997226202e-05,0,0,0
Bacteroidetes vadinHA17,6.21156593577241e-05,0.000155441034041586,0.000645365224033928,1.60028164957032e-05,0.000180784046503219,0.00362679145949108,0.00174436172842898,0.000722320899940793,0,6.68091929449492e-05,0.000235278300618446,0.000241756116429746,0.00403677954698363,3.41069936390457e-05,0.000109342396603096,0.000154807320174711,6.38830684315429e-05,3.26701297004149e-05,4.89675997714845e-05,0.00011058154836284,0,4.25151991837082e-05,6.59343557554099e-05,0.000305670181873758,5.30307047780665e-05,8.65980809865253e-05,7.48502994011976e-05,0,2.38663484486874e-05,0.000510204081632653,0.00075866777937941
C1-B045,0.000113878708822494,2.39140052371671e-05,0.000131707188578353,3.20056329914065e-05,5.5625860462529e-05,0.000292483182217023,0.000247232370958437,7.10479573712256e-05,5.932195011024e-05,0.000334045964724746,0.00013444474321054,4.83512232859491e-05,0,2.55802452292843e-05,0.000145789862137462,0.000176922651628241,0.000498287933766035,0.000119790475568188,0.000489675997714845,7.74070838539881e-05,0.000186489392044582,8.50303983674164e-05,0.000210989938417312,0.000356615212186051,0.000176769015926888,5.19588485919152e-05,0.000112275449101796,0,2.38663484486874e-05,3.92464678178964e-05,0.000151733555875882
JS1,0,3.58710078557507e-05,1.31707188578353e-05,1.60028164957032e-05,0.000208596976734484,0,0.000109881053759306,0,0,3.34045964724746e-05,3.36111858026351e-05,0,0.00011213276519399,1.70534968195228e-05,0,0,0,0,1.63225332571615e-05,2.2116309672568e-05,0,0,0,8.49083838538217e-06,1.76769015926888e-05,0,0,3.04812997226202e-05,0,0,0
Trichloromonas,0.000652214423256103,0.00104025922781677,0.000882438163474962,0.000912160540255085,6.95323255781613e-05,0.00298332845861363,0.00153833475263028,0.00201302545885139,0.00342089912302384,0.00180384820951363,0.000941113202473783,0.00056409760500274,0.000897062121551918,0.00190999164378656,0.00272444804869381,0.00343893404102394,0.0017887259160832,0.00768837052283098,0.00110993226148698,0.00277559686390729,0.0043002259812633,0.00308943780734946,0.00108132343438872,0.000874556353694364,0.000618691555744109,0.000519588485919152,0.000392964071856287,0.000762032493065504,0.0013126491646778,0.00102040816326531,0.000455200667627646
Desulfuromonas,0.000921382280472907,0.000615785634857054,0.00104048678976899,0.00129622813615196,0.00104298488367242,8.77449546651068e-05,0.000466994478477049,0.000390763765541741,5.932195011024e-05,0.000501068947087119,0.000739446087657973,0.000145053669857847,0.000224265530387979,5.11604904585685e-05,9.11186638359135e-05,0.000364902968983248,0.000396075024275566,0.000152460605268603,0.000620256263772137,0.000287512025743384,0.000329098927137498,0.000354293326530901,0.000659343557554099,0.00120569905072427,0.00199748987997384,0.000606186566905677,0.00123502994011976,0.000243850397780961,0.000381861575178998,0.000313971742543171,0.000455200667627646
Amoebophilaceae,0.000341636126467482,0.00107015173436323,0.000263414377156705,0.000192033797948439,6.95323255781613e-05,0.00026323486399532,0.000123616185479219,0.000414446417998816,0.0002966097505512,0.000300641368252271,0.000504167787039527,0.00056409760500274,0,0.000289909445931888,9.11186638359135e-05,0.000154807320174711,0.000459958092707109,0.000196020778202489,0.000979351995429691,0.000387035419269941,0.000230369248996248,0.000481838924082026,0.000606596072949771,0.000441523596039873,0.000494953244595287,0.00107381620423291,0.00093562874251497,0.00164599018502149,0.00112171837708831,0.000235478806907378,0.000834534557317351
Paludibacter,0,2.98925065464589e-05,0,0,1.39064651156323e-05,0.00137467095642001,0.0014559239623108,0.000544701006512729,7.90959334803199e-05,0.000100213789417424,3.36111858026351e-05,4.83512232859491e-05,0.00011213276519399,0.00023874895547332,0.00020046106043901,0.000143749654447946,0,8.71203458677731e-05,3.2645066514323e-05,0.00011058154836284,0,0,5.27474846043279e-05,8.49083838538217e-06,0,1.73196161973051e-05,0,0,4.77326968973747e-05,0,7.5866777937941e-05
Gemmobacter,7.24682692506781e-05,4.18495091650425e-05,7.90243131470116e-05,3.20056329914065e-05,4.17193953468968e-05,0.000789704591985961,0.00237617778754498,0.000438129070455891,9.88699168503999e-05,0.000133618385889898,0.00100833557407905,0.000273990265287045,0.00011213276519399,0.000196115213424513,0.000246020392356966,0.000829324929507381,0.000600500843256503,0.000228690907902904,0.00163225332571615,0.000530791432141633,0.000131639570854999,0.000198404262857305,0.000224176809568394,0.00031416102025914,5.30307047780665e-05,6.92784647892203e-05,9.3562874251497e-05,0,0.000214797136038186,3.92464678178964e-05,7.5866777937941e-05
Psychromonas,0,0.00056795762438272,1.31707188578353e-05,0,9.73452558094258e-05,0,5.49405268796528e-05,0,0,0,0,6.44682977145988e-05,0,0,0,1.10576657267651e-05,2.55532273726172e-05,1.08900432334716e-05,0,3.31744645088521e-05,0,0,0,2.54725151561465e-05,0,3.46392323946101e-05,0,3.04812997226202e-05,0,0,0.000227600333813823
Candidatus Nitrosopumilus,0.000238110027537942,0.00285174512453218,0.00206780286068014,0.00172830418153595,0.000375474558122071,0.00637613337233109,0.00501332307776832,0.00318531675547661,0.00351976903987424,0.00858498129342597,0.00931029846732993,0.00332011733230184,0.00347611572101368,0.00436569518579785,0.00329849563086007,0.00464421960524133,0.00632442377472275,0.00984459908305836,0.0101689382192116,0.00872488416582809,0.015906448144979,0.0102461630032737,0.00694948109662021,0.00179156689931564,0.0039596259567623,0.00129897121479788,0.000767215568862275,0.0033224616697656,0.00911694510739857,0.000706436420722135,0.0133525529170776
Vicinamibacterales (Acidobacteria group 6),3.1057829678862e-05,1.79355039278754e-05,0,0,0,0.00026323486399532,0.000192291844078785,0.000189461219656602,0.00013841788359056,6.68091929449492e-05,0.000168055929013176,6.44682977145988e-05,0.00011213276519399,0.000144954722965944,0.000109342396603096,0.000165864985901476,8.94362958041601e-05,0.000119790475568188,8.16126662858076e-05,3.31744645088521e-05,7.67897496654161e-05,0.000127545597551125,3.95606134532459e-05,2.54725151561465e-05,1.76769015926888e-05,0,0,0,0,0,0.000227600333813823
Leptospirales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidBa8,0.000476220055075885,0.000245118553680963,0.00154097410636673,0.00204836051145002,0.00347661627890806,2.92483182217023e-05,0.000109881053759306,0,6.920894179528e-05,6.68091929449492e-05,0.000235278300618446,8.05853721432486e-05,0.00011213276519399,1.70534968195228e-05,0,2.21153314535302e-05,0,0,1.63225332571615e-05,0,1.09699642379166e-05,1.41717330612361e-05,0.00019780306726623,0.00078115713145516,0.000371214933446465,0.000467629637327237,0.000804640718562874,0.000243850397780961,9.54653937947494e-05,0.00188383045525903,7.5866777937941e-05
SZB50,0.00199805370934012,0.00416701541257638,0.00139609619893054,0.00187232952999728,0.000166877581387587,0.00219362386662767,0.00118122132791253,0.00216696269982238,0.00220479914576392,0.00270577231427044,0.00221833826297392,0.00344905392773104,0.00100919488674591,0.00248128378724057,0.00129388502646997,0.00309614640349422,0.00334747278581285,0.00369172465614689,0.00643107810332164,0.0062257411728279,0.00460738497992497,0.00680243186939331,0.00613189508525312,0.00164722264676414,0.00318184228668399,0.00486681215144272,0.00391092814371257,0.00496845185478709,0.00589498806682578,0.0021978021978022,0.00318640467339352
Desulfocapsa,1.0352609892954e-05,4.78280104743343e-05,0.00052682875431341,1.60028164957032e-05,9.73452558094258e-05,2.92483182217023e-05,2.74702634398264e-05,7.10479573712256e-05,0,0.000734901122394442,0.000235278300618446,1.61170744286497e-05,0.000448531060775959,2.55802452292843e-05,3.64474655343654e-05,3.31729971802952e-05,0,0,0,0,0,0,0,0.000161325929322261,7.07076063707553e-05,0,3.74251497005988e-05,6.09625994452403e-05,0,3.92464678178964e-05,0.000151733555875882
Sphingorhabdus,0.000403751785825207,0.000544043619145553,0.000368780128019387,0.000256045063931252,0.000208596976734484,0.00102369113775958,0.00262341015850342,0.00117229129662522,0.00174999752825208,0.00103554249064671,0.00225194944877655,0.00417432227702028,0.0011213276519399,0.00202083937311346,0.00133944435838793,0.00429037430198485,0.00337302601318547,0.00207999825759308,0.00272586305394597,0.00956530393338568,0.00131639570854999,0.00313195300653317,0.00210989938417312,0.00124815324265118,0.000671722260522176,0.000692784647892203,0.000280688622754491,0.000335294296948822,0.000835322195704057,0.000353218210361068,0.00121386844700706
Algoriphagus,6.21156593577241e-05,5.38065117836261e-05,0,3.20056329914065e-05,1.39064651156323e-05,0.000175489909330214,0.000233497239238524,8.28892835997632e-05,5.932195011024e-05,3.34045964724746e-05,0.000168055929013176,0.000306224414144345,0,1.70534968195228e-05,0,7.74036600873556e-05,0.000114989523176777,5.44502161673582e-05,3.2645066514323e-05,8.84652386902721e-05,8.77597139033327e-05,7.08586653061803e-05,0.000118681840359738,0.000101890060624586,8.83845079634442e-05,5.19588485919152e-05,7.48502994011976e-05,0,4.77326968973747e-05,3.92464678178964e-05,0
Albidovulum,0,0,0,0,0,0,0,0,0,0,0,1.61170744286497e-05,0,8.52674840976142e-06,0,0,0,0,0,2.2116309672568e-05,0,0,0,0,0,0,0,0,2.38663484486874e-05,0,0
Sva0485,0.000807503571650413,0.000508172611289802,0.000987803914337645,0.00187232952999728,0.00126548832552254,0.000614214682655747,0.000933988956954097,0.000746003552397869,0.00068220242626776,0.00043425975414217,0.000268889486421081,0.000435161009573542,0.000784929356357928,0.00065655962755163,0.000728949310687308,0.000243268645988832,0.000434404865334492,0.000348481383471092,9.79351995429691e-05,0.000232221251561964,0.00044976853375458,0.000155889063673597,0.00019780306726623,0.00050945030312293,0.00060101465415142,0.000121237313381135,0.00063622754491018,0.000396256896394062,0.000286396181384248,0.000941915227629513,0.000531067445565587
Marinimicrobia (SAR406 clade),7.24682692506781e-05,7.77205170207932e-05,0.000197560782867529,0.000240042247435549,0.000876107302284832,5.84966364434045e-05,2.74702634398264e-05,4.73653049141504e-05,9.88699168503999e-06,6.68091929449492e-05,0,3.22341488572994e-05,0,1.70534968195228e-05,0,0,2.55532273726172e-05,0,0,1.1058154836284e-05,7.67897496654161e-05,0,1.3186871151082e-05,6.79267070830574e-05,3.53538031853777e-05,0,3.74251497005988e-05,9.14438991678605e-05,0,0,0.000151733555875882
Sphingomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagales,0.000983497939830631,0.00449583298458742,0.00142243763664621,0.00120021123717774,0.000194690511618852,0.00187189236618894,0.00119495645963245,0.00121965660153937,0.00183898045341744,0.00170363442009621,0.00107555794568432,0.00175676111272282,0.000672796591163938,0.00167124268831324,0.0012665494273192,0.00127163155857798,0.0019292686666326,0.00151371600945256,0.00120786746102995,0.00222268912209309,0.00246824195353123,0.003302013803268,0.00242638429179908,0.000917010545621275,0.00231567410864224,0.00162804392254668,0.000411676646706587,0.00515133965312281,0.00522673031026253,0.0010596546310832,0.00341400500720734
vadinHA49,1.0352609892954e-05,1.19570026185836e-05,3.95121565735058e-05,0,5.5625860462529e-05,0.000204738227551916,0.000178556712358872,0.000142095914742451,0,0,6.72223716052702e-05,0,0,3.41069936390457e-05,1.82237327671827e-05,1.10576657267651e-05,0,0,0,0,0,1.41717330612361e-05,1.3186871151082e-05,8.49083838538217e-06,5.30307047780665e-05,0,0,0,0,0,7.5866777937941e-05
Vibrio,0.00383046566039299,0.00105819473174465,0.000223902220583199,0.000224039430939845,0.000194690511618852,0,1.37351317199132e-05,0,0,3.34045964724746e-05,6.72223716052702e-05,0.000145053669857847,0.00011213276519399,0,0,0.000331729971802952,0,0,4.89675997714845e-05,9.95233935265562e-05,7.67897496654161e-05,4.25151991837082e-05,0.00013186871151082,0.000891538030465128,0.00060101465415142,0.000848661193667948,0.000748502994011976,0.00164599018502149,0.00035799522673031,0.00043171114599686,0.000151733555875882
FFCH9454,4.14104395718161e-05,4.18495091650425e-05,2.63414377156705e-05,3.20056329914065e-05,0,0.000116993272886809,0.000137351317199132,0.000414446417998816,0.00052401055930712,0.000200427578834848,0.000436945415434257,0.000257873190858395,0.00011213276519399,0.000230222207063558,0.000264244125124149,0.000486537291977664,0.000587724229570195,0.000566282248140525,0.000130580266057292,0.000486558812796497,0.000625287961561245,0.000552697589388206,0.000224176809568394,0.000101890060624586,8.83845079634442e-05,3.46392323946101e-05,0,9.14438991678605e-05,7.1599045346062e-05,0,0
Limnobacter,0.000351988736360436,0.000388602585103966,0.000144877907436188,0.000336059146409768,4.17193953468968e-05,0.000409476455103832,0.000398318819877483,0.000414446417998816,0.000850281284913439,0.000334045964724746,0.000907502016671148,0.000757502498146536,0.00156985871271586,0.000886781834615188,0.00067427811238576,0.00112788190413004,0.000677160525374355,0.00116523462598147,0.00151799559291602,0.000895710541739005,0.000548498211895829,0.000595212788571914,0.00100220220748223,0.000237743474790701,0.000406568736631843,0.000329072707748796,0.000336826347305389,0.000457219495839303,0.000644391408114558,0.000353218210361068,0.00075866777937941
